epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,76.48,76.48,76.48,50.05636364080256,2.2970948219299316,33.65242881072027
1,82.27,82.27,82.27,80.72545453879617,1.3446779251098633,12.150753768844222
2,79.8,79.8,79.8,81.69818182151101,0.8993213772773743,4.159966499162479
3,81.66,81.66,81.66,80.13454545565519,0.6634800434112549,3.600502512562814
4,81.57,81.57,81.57,80.30181818181818,0.5273085832595825,3.3559463986599667
5,81.79,81.79,81.79,80.86909091352983,0.44522228837013245,3.230318257956449
6,81.19,81.19,81.19,80.77090909534802,0.3953430950641632,3.137353433835846
7,81.73,81.73,81.73,81.26909090465199,0.3662913739681244,3.1164154103852595
8,82.33,82.33,82.33,81.94545454101562,0.3474760055541992,3.0829145728643215
9,82.73,82.73,82.73,81.85090909201882,0.33460816740989685,3.046901172529313
10,83.23,83.23,83.23,82.05272727161754,0.32709619402885437,3.0418760469011725
11,83.0,83.0,83.0,82.28545454212535,0.3212631642818451,3.022613065326633
12,83.29,83.29,83.29,82.32909090687144,0.31742432713508606,3.0
13,83.22,83.22,83.22,82.63272726939809,0.3145497441291809,2.986599664991625
14,83.79,83.79,83.79,82.71272726939809,0.31261229515075684,2.993299832495812
15,84.11,84.11,84.11,82.53454544788707,0.3110813498497009,2.9849246231155777
16,83.39,83.39,83.39,82.87818181596236,0.30995962023735046,2.9840871021775546
17,83.85,83.85,83.85,82.78,0.30912303924560547,2.974036850921273
18,84.18,84.18,84.18,82.89454545676492,0.308504581451416,2.97571189279732
19,83.09,83.09,83.09,83.21636364080256,0.30808892846107483,2.9639865996649917
20,83.51,83.51,83.51,83.09090908536044,0.30784350633621216,2.9690117252931323
21,84.08,84.08,84.08,83.28363635919744,0.30770498514175415,2.977386934673367
22,84.5,84.5,84.5,83.34181818292791,0.3076249659061432,2.9673366834170856
23,83.97,83.97,83.97,83.41272726717862,0.30759021639823914,2.9681742043551087
24,84.07,84.07,84.07,83.31636363747337,0.30757981538772583,2.959798994974874
24,-1.0,84.07,82.74,83.12181817626953,0.0,2.959798994974874
25,-1.0,87.91,86.9,87.01090908536044,0.0,2.959798994974874
26,-1.0,90.4,89.32,89.25454545565519,0.0,2.959798994974874
27,-1.0,90.72,89.9,90.14181818181818,0.0,2.959798994974874
28,-1.0,90.9,90.54,90.46909090576172,0.0,2.959798994974874
29,-1.0,90.94,90.34,90.88727272394354,0.0,2.959798994974874
30,-1.0,91.71,91.1,91.27090909423828,0.0,2.959798994974874
31,-1.0,91.92,91.1,91.82363636585582,0.0,2.959798994974874
32,-1.0,91.92,90.84,91.87090908868963,0.0,2.959798994974874
33,-1.0,92.51,91.88,92.258181821511,0.0,2.959798994974874
34,-1.0,92.4,91.72,92.35999999556108,0.0,2.959798994974874
35,-1.0,92.7,91.94,92.56181817959872,0.0,2.959798994974874
36,-1.0,92.68,91.88,92.66181818514737,0.0,2.959798994974874
37,-1.0,92.55,91.78,92.75090908536043,0.0,2.959798994974874
38,-1.0,92.78,92.14,92.901818178489,0.0,2.959798994974874
39,-1.0,92.71,92.04,93.09454545898437,0.0,2.959798994974874
40,-1.0,93.27,92.62,93.21454545121627,0.0,2.959798994974874
41,-1.0,93.08,92.46,93.19999999778054,0.0,2.959798994974874
42,-1.0,92.96,92.36,93.34545454434482,0.0,2.959798994974874
43,-1.0,93.59,92.92,93.4709090875799,0.0,2.959798994974874
44,-1.0,93.0,92.66,93.55272726939808,0.0,2.959798994974874
45,-1.0,93.16,92.88,93.78363636474609,0.0,2.959798994974874
46,-1.0,93.46,92.94,93.7636363614169,0.0,2.959798994974874
47,-1.0,93.75,93.0,93.84181818514737,0.0,2.959798994974874
48,-1.0,93.49,93.06,93.9000000033292,0.0,2.959798994974874
49,-1.0,93.87,93.42,94.18363636585582,0.0,2.959798994974874
