epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,78.31,78.31,78.31,49.60545453879617,2.298292398452759,33.63149078726968
1,85.04,85.04,85.04,82.84181817626953,1.3448954820632935,12.036013400335008
2,83.1,83.1,83.1,83.76181818514738,0.8945543766021729,4.061976549413735
3,83.78,83.78,83.78,82.67272726717862,0.6595458388328552,3.513400335008375
4,81.68,81.68,81.68,82.92363636696555,0.5219135284423828,3.2939698492462313
5,83.83,83.83,83.83,83.041818178489,0.4432127773761749,3.175041876046901
6,83.13,83.13,83.13,83.12,0.3948506712913513,3.0887772194304857
7,83.94,83.94,83.94,83.16363636030718,0.3662702143192291,3.02428810720268
8,83.83,83.83,83.83,83.33454545565519,0.3478959798812866,3.020100502512563
9,83.76,83.76,83.76,83.64181818514737,0.3363320529460907,2.994137353433836
10,83.87,83.87,83.87,83.56909091020064,0.32830262184143066,2.9807370184254607
11,84.84,84.84,84.84,83.71818181152344,0.3231331706047058,2.9673366834170856
12,84.34,84.34,84.34,83.86727272394354,0.3192110061645508,2.959798994974874
13,84.35,84.35,84.35,83.74545454878374,0.316414475440979,2.9623115577889445
14,83.42,83.42,83.42,83.97272726606889,0.31379687786102295,2.9413735343383585
15,83.95,83.95,83.95,83.98727272172408,0.31176942586898804,2.957286432160804
16,83.03,83.03,83.03,83.86909091020064,0.3101697564125061,2.955611390284757
17,84.05,84.05,84.05,83.81636362970525,0.30912041664123535,2.938860971524288
18,84.08,84.08,84.08,84.01636364080255,0.3084219992160797,2.9455611390284755
19,84.58,84.58,84.58,83.90363636807528,0.3077576458454132,2.937185929648241
20,84.12,84.12,84.12,84.00727272172408,0.3073280453681946,2.9338358458961475
21,84.53,84.53,84.53,83.9254545399059,0.30685803294181824,2.9313232830820772
22,84.16,84.16,84.16,84.07090909201882,0.30660948157310486,2.922110552763819
23,84.94,84.94,84.94,84.0690909124201,0.30642637610435486,2.9304857621440537
24,84.35,84.35,84.35,84.16363636030718,0.3063793480396271,2.9346733668341707
24,-1.0,8.34,8.24,8.545454545523903,0.0,2.9346733668341707
25,-1.0,8.35,8.22,8.552727272588557,0.0,2.9346733668341707
26,-1.0,8.84,8.74,8.854545454822887,0.0,2.9346733668341707
27,-1.0,8.87,8.82,9.14909090902155,0.0,2.9346733668341707
28,-1.0,8.87,8.82,9.183636363913797,0.0,2.9346733668341707
29,-1.0,8.88,8.82,9.20545454531583,0.0,2.9346733668341707
30,-1.0,8.9,8.84,9.219999999445134,0.0,2.9346733668341707
31,-1.0,8.9,8.86,9.230909090354226,0.0,2.9346733668341707
32,-1.0,8.91,8.9,9.234545454614812,0.0,2.9346733668341707
33,-1.0,8.92,8.9,9.265454544899681,0.0,2.9346733668341707
34,-1.0,8.9,8.9,9.269090909507058,0.0,2.9346733668341707
35,-1.0,8.91,8.92,9.283636363705721,0.0,2.9346733668341707
36,-1.0,8.9,8.94,9.290909090770375,0.0,2.9346733668341707
37,-1.0,8.89,8.98,9.279999999445135,0.0,2.9346733668341707
38,-1.0,8.89,8.98,9.307272727342085,0.0,2.9346733668341707
39,-1.0,8.91,9.02,9.336363636086205,0.0,2.9346733668341707
40,-1.0,8.94,9.02,9.35090909097845,0.0,2.9346733668341707
41,-1.0,8.95,9.02,9.36181818188754,0.0,2.9346733668341707
42,-1.0,9.01,9.12,9.378181818597968,0.0,2.9346733668341707
43,-1.0,9.01,9.12,9.398181818597967,0.0,2.9346733668341707
44,-1.0,9.03,9.1,9.41090909132524,0.0,2.9346733668341707
45,-1.0,9.06,9.16,9.434545454406738,0.0,2.9346733668341707
46,-1.0,9.09,9.16,9.45818181776567,0.0,2.9346733668341707
47,-1.0,9.11,9.14,9.44727272720337,0.0,2.9346733668341707
48,-1.0,9.11,9.14,9.467272727272727,0.0,2.9346733668341707
49,-1.0,9.12,9.16,9.470909091047806,0.0,2.9346733668341707
