epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,73.15,73.15,73.15,42.77636363303444,2.283080816268921,33.41206030150754
1,85.0,85.0,85.0,80.44727272061435,1.3376569747924805,11.93718592964824
2,82.44,82.44,82.44,83.0272727228338,0.8876795768737793,3.847571189279732
3,83.52,83.52,83.52,82.53454544899681,0.6491867303848267,3.407035175879397
4,84.21,84.21,84.21,83.44363636030717,0.5128950476646423,3.2227805695142377
5,84.55,84.55,84.55,84.04909090354226,0.43458670377731323,3.1423785594639866
6,84.15,84.15,84.15,84.17272727716619,0.3886098265647888,3.0862646566164154
7,84.64,84.64,84.64,84.36909090909091,0.3605043292045593,3.04606365159129
8,85.25,85.25,85.25,84.39999999889027,0.34333640336990356,3.007537688442211
9,84.7,84.7,84.7,84.52727272616299,0.3317343294620514,3.0050251256281406
10,85.56,85.56,85.56,84.47272727383701,0.3244088292121887,2.9949748743718594
11,84.65,84.65,84.65,84.55636363969283,0.31930750608444214,2.989112227805695
12,84.95,84.95,84.95,84.71272726717862,0.31596505641937256,2.9648241206030153
13,85.13,85.13,85.13,84.70909090465199,0.31367772817611694,2.976549413735343
14,85.13,85.13,85.13,84.69454545898438,0.31195759773254395,2.957286432160804
15,84.47,84.47,84.47,84.62363635808771,0.31056201457977295,2.9547738693467336
16,84.86,84.86,84.86,84.51636363636364,0.30986812710762024,2.946398659966499
17,85.17,85.17,85.17,84.65636363969283,0.30936264991760254,2.953098827470687
18,85.02,85.02,85.02,84.725454547674,0.30894702672958374,2.9438860971524288
19,85.46,85.46,85.46,84.72727272838246,0.3086412250995636,2.95393634840871
20,85.22,85.22,85.22,84.88181818514737,0.3084142506122589,2.9438860971524288
21,85.01,85.01,85.01,84.75818181596236,0.3082687556743622,2.9346733668341707
22,85.27,85.27,85.27,84.97454545898438,0.3081960678100586,2.9480737018425462
23,84.91,84.91,84.91,84.89999999445135,0.30816489458084106,2.936348408710218
24,85.2,85.2,85.2,84.93454545898437,0.3081568479537964,2.9447236180904524
24,-1.0,85.2,83.46,84.93454545343572,0.0,2.9447236180904524
25,-1.0,88.54,87.26,87.44909090576172,0.0,2.9447236180904524
26,-1.0,88.55,87.92,89.01454545787465,0.0,2.9447236180904524
27,-1.0,90.46,89.86,89.82909090243253,0.0,2.9447236180904524
28,-1.0,90.55,89.96,90.40000000221946,0.0,2.9447236180904524
29,-1.0,90.84,89.98,90.72181817737926,0.0,2.9447236180904524
30,-1.0,91.69,90.68,91.10000000221946,0.0,2.9447236180904524
31,-1.0,90.65,89.46,91.21999999667081,0.0,2.9447236180904524
32,-1.0,91.76,90.9,91.67272726939808,0.0,2.9447236180904524
33,-1.0,92.09,91.38,91.87818181152343,0.0,2.9447236180904524
34,-1.0,92.11,91.64,92.00545454434481,0.0,2.9447236180904524
35,-1.0,92.45,91.36,92.08545454656428,0.0,2.9447236180904524
36,-1.0,92.63,91.96,92.41454545898438,0.0,2.9447236180904524
37,-1.0,92.8,92.06,92.52727272394354,0.0,2.9447236180904524
38,-1.0,92.51,91.3,92.77636363969283,0.0,2.9447236180904524
39,-1.0,92.92,92.16,92.80909090798117,0.0,2.9447236180904524
40,-1.0,93.36,92.46,92.84909090687145,0.0,2.9447236180904524
41,-1.0,93.19,92.24,93.02909091131036,0.0,2.9447236180904524
42,-1.0,93.26,92.28,93.20363636252664,0.0,2.9447236180904524
43,-1.0,92.98,92.4,93.23818182040128,0.0,2.9447236180904524
44,-1.0,93.36,92.6,93.32,0.0,2.9447236180904524
45,-1.0,93.27,92.04,93.4636363614169,0.0,2.9447236180904524
46,-1.0,93.47,92.36,93.5236363614169,0.0,2.9447236180904524
47,-1.0,93.62,92.62,93.5636363614169,0.0,2.9447236180904524
48,-1.0,93.76,92.64,93.64545454656428,0.0,2.9447236180904524
49,-1.0,93.63,92.7,93.78363636807528,0.0,2.9447236180904524
