epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,76.48,76.48,76.48,50.05636364080256,2.2970948219299316,33.65242881072027
1,82.27,82.27,82.27,80.72545453879617,1.3446779251098633,12.150753768844222
2,79.8,79.8,79.8,81.69818182151101,0.8993213772773743,4.159966499162479
3,81.66,81.66,81.66,80.13454545565519,0.663539707660675,3.600502512562814
4,81.57,81.57,81.57,80.30181818181818,0.5277407765388489,3.3559463986599667
5,81.85,81.85,81.85,80.8618181751598,0.44584348797798157,3.230318257956449
6,82.02,82.02,82.02,80.82909091352983,0.39621827006340027,3.146566164154104
7,82.26,82.26,82.26,81.34909090576171,0.3671961724758148,3.113065326633166
8,82.88,82.88,82.88,82.0381818137429,0.3483850359916687,3.083752093802345
9,80.86,80.86,80.86,82.12909090465199,0.33640289306640625,3.040201005025126
10,83.48,83.48,83.48,82.19818181707208,0.3282359838485718,3.033500837520938
11,83.38,83.38,83.38,82.27090908868963,0.3228340744972229,3.0209380234505865
12,82.75,82.75,82.75,82.54545454434482,0.31958138942718506,3.0008375209380236
13,81.81,81.81,81.81,82.49090909312855,0.3172672390937805,2.9958123953098825
14,83.83,83.83,83.83,82.89454545787464,0.31592631340026855,2.9949748743718594
15,84.09,84.09,84.09,82.72363636807529,0.31481778621673584,2.9857621440536013
16,83.28,83.28,83.28,83.10181818514737,0.31389114260673523,2.9790619765494135
17,83.66,83.66,83.66,83.18545453990589,0.31296098232269287,2.969849246231156
18,82.95,82.95,82.95,83.12909091020065,0.3123503029346466,2.963149078726968
19,82.43,82.43,82.43,83.31818181818181,0.3118950128555298,2.977386934673367
20,84.16,84.16,84.16,83.22909090465198,0.3116467595100403,2.974036850921273
21,84.1,84.1,84.1,83.392727273837,0.31149837374687195,2.974036850921273
22,84.61,84.61,84.61,83.49818182040129,0.3113987147808075,2.9648241206030153
23,84.63,84.63,84.63,83.43090908647017,0.31136369705200195,2.966499162479062
24,83.59,83.59,83.59,83.57090908647017,0.3113555908203125,2.969849246231156
24,-1.0,83.59,82.88,82.88363636363637,0.0,2.969849246231156
25,-1.0,88.28,87.64,86.88727272061435,0.0,2.969849246231156
26,-1.0,90.24,89.04,89.14727272172408,0.0,2.969849246231156
27,-1.0,90.78,90.18,89.99454545454546,0.0,2.969849246231156
28,-1.0,90.84,90.32,90.35454545010653,0.0,2.969849246231156
29,-1.0,90.46,90.1,90.73636363969283,0.0,2.969849246231156
30,-1.0,91.71,91.12,91.04363636696556,0.0,2.969849246231156
31,-1.0,91.92,91.18,91.55272726939808,0.0,2.969849246231156
32,-1.0,91.82,90.62,91.74909091352983,0.0,2.969849246231156
33,-1.0,92.2,91.64,92.12545454989346,0.0,2.969849246231156
34,-1.0,92.42,92.14,92.32363636585582,0.0,2.969849246231156
35,-1.0,92.61,91.6,92.62545454323508,0.0,2.969849246231156
36,-1.0,92.87,92.24,92.6636363614169,0.0,2.969849246231156
37,-1.0,93.08,92.32,92.90909090465199,0.0,2.969849246231156
38,-1.0,93.01,92.38,93.08363635919744,0.0,2.969849246231156
39,-1.0,92.82,92.5,93.11090909423828,0.0,2.969849246231156
40,-1.0,93.77,93.0,93.28000000110973,0.0,2.969849246231156
41,-1.0,93.47,92.84,93.44727272394354,0.0,2.969849246231156
42,-1.0,93.45,92.8,93.54181818070845,0.0,2.969849246231156
43,-1.0,93.63,93.38,93.669090904652,0.0,2.969849246231156
44,-1.0,93.49,92.88,93.76181818403764,0.0,2.969849246231156
45,-1.0,93.33,93.14,93.9563636385831,0.0,2.969849246231156
46,-1.0,93.88,93.44,94.05454545898438,0.0,2.969849246231156
47,-1.0,93.63,93.36,94.13454545010653,0.0,2.969849246231156
48,-1.0,93.73,93.26,94.09636364080255,0.0,2.969849246231156
49,-1.0,94.05,93.86,94.31636363303444,0.0,2.969849246231156
