epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,78.31,78.31,78.31,49.60545453879617,2.298292398452759,33.63149078726968
1,85.04,85.04,85.04,82.84181817626953,1.3448954820632935,12.036013400335008
2,83.1,83.1,83.1,83.76181818514738,0.8945543766021729,4.061976549413735
3,83.78,83.78,83.78,82.67272726717862,0.659679114818573,3.513400335008375
4,82.15,82.15,82.15,83.08545453879617,0.5226333141326904,3.3006700167504186
5,84.26,84.26,84.26,83.06545454878373,0.4438565671443939,3.1792294807370185
6,83.77,83.77,83.77,83.09999999556108,0.3962141275405884,3.087102177554439
7,83.85,83.85,83.85,83.26000000221946,0.36738088726997375,3.020100502512563
8,83.21,83.21,83.21,83.4090909090909,0.34934332966804504,3.012562814070352
9,83.53,83.53,83.53,83.65090909423829,0.3378903865814209,3.003350083752094
10,84.01,84.01,84.01,83.58181818292792,0.32960277795791626,2.969849246231156
11,84.23,84.23,84.23,83.58909090798117,0.3242146372795105,2.9614740368509214
12,83.08,83.08,83.08,83.7363636385831,0.32013988494873047,2.955611390284757
13,84.33,84.33,84.33,83.847272726163,0.31724241375923157,2.953098827470687
14,84.06,84.06,84.06,83.90727272505326,0.31507134437561035,2.9472361809045227
15,84.96,84.96,84.96,84.05272727272727,0.3133704960346222,2.95393634840871
16,84.83,84.83,84.83,83.94181817626954,0.3121072053909302,2.9413735343383585
17,84.49,84.49,84.49,83.99454545454546,0.31135857105255127,2.9279731993299833
18,84.31,84.31,84.31,84.16363636807529,0.3108749985694885,2.9313232830820772
19,84.93,84.93,84.93,84.0327272705078,0.31041964888572693,2.9346733668341707
20,84.04,84.04,84.04,84.11818181929155,0.31017693877220154,2.9380234505862646
21,84.49,84.49,84.49,84.17454545454545,0.31001943349838257,2.9396984924623117
22,83.04,83.04,83.04,84.21090908425072,0.3099361062049866,2.9279731993299833
23,84.49,84.49,84.49,84.21272726939809,0.30990418791770935,2.942211055276382
24,84.52,84.52,84.52,84.42727272505327,0.30989524722099304,2.946398659966499
24,-1.0,25.21,25.08,25.254545454268023,0.0,2.946398659966499
25,-1.0,28.02,28.8,26.97636363580877,0.0,2.946398659966499
26,-1.0,27.02,28.1,27.827272727272728,0.0,2.946398659966499
27,-1.0,23.37,23.82,25.383636363636363,0.0,2.946398659966499
28,-1.0,18.68,18.7,20.8799999991677,0.0,2.946398659966499
29,-1.0,12.95,12.48,15.165454545593262,0.0,2.946398659966499
30,-1.0,12.79,12.54,11.72909090825861,0.0,2.946398659966499
31,-1.0,44.17,44.1,28.136363634144175,0.0,2.946398659966499
32,-1.0,59.95,60.42,53.70363636585582,0.0,2.946398659966499
33,-1.0,67.22,66.2,64.06363636585583,0.0,2.946398659966499
34,-1.0,71.57,70.12,68.69999999667081,0.0,2.946398659966499
35,-1.0,75.6,73.68,72.67090908536044,0.0,2.946398659966499
36,-1.0,77.06,75.78,75.44,0.0,2.946398659966499
37,-1.0,80.03,78.8,77.87090908868963,0.0,2.946398659966499
38,-1.0,80.82,79.56,79.13818181152344,0.0,2.946398659966499
39,-1.0,81.13,80.38,80.14000000332919,0.0,2.946398659966499
40,-1.0,81.52,80.98,80.63272727605646,0.0,2.946398659966499
41,-1.0,81.94,81.32,80.8854545399059,0.0,2.946398659966499
42,-1.0,81.53,80.46,81.17636363414418,0.0,2.946398659966499
43,-1.0,82.22,81.34,81.58181818403764,0.0,2.946398659966499
44,-1.0,82.59,82.3,81.93272727494673,0.0,2.946398659966499
45,-1.0,82.88,82.3,82.07272727272728,0.0,2.946398659966499
46,-1.0,82.78,82.16,82.03999999556108,0.0,2.946398659966499
47,-1.0,83.01,82.32,82.33818181152344,0.0,2.946398659966499
48,-1.0,83.74,82.2,82.48181817959872,0.0,2.946398659966499
49,-1.0,83.29,82.22,82.80181817737926,0.0,2.946398659966499
