epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,76.48,76.48,76.48,50.05636364080256,2.2970948219299316,33.65242881072027
1,82.27,82.27,82.27,80.72545453879617,1.3446779251098633,12.150753768844222
2,79.8,79.8,79.8,81.69818182151101,0.8993213772773743,4.159966499162479
3,81.66,81.66,81.66,80.13454545565519,0.6633862257003784,3.600502512562814
4,81.57,81.57,81.57,80.30181818181818,0.5268486738204956,3.3559463986599667
5,81.79,81.79,81.79,80.86909091352983,0.4447353482246399,3.230318257956449
6,80.85,80.85,80.85,80.73818181707209,0.3946482837200165,3.1381909547738696
7,81.34,81.34,81.34,81.39636363303444,0.3653123378753662,3.103852596314908
8,82.25,82.25,82.25,81.89090909201882,0.34632793068885803,3.076214405360134
9,82.39,82.39,82.39,82.08,0.33365172147750854,3.04606365159129
10,82.67,82.67,82.67,82.2818181751598,0.32656025886535645,3.0418760469011725
11,82.92,82.92,82.92,82.39272727050782,0.3211102783679962,3.0150753768844223
12,83.51,83.51,83.51,82.49636363636364,0.3175617754459381,2.994137353433836
13,81.29,81.29,81.29,82.70181817737927,0.3147333562374115,2.9857621440536013
14,83.59,83.59,83.59,82.72727272394354,0.3127056658267975,2.9882747068676716
15,84.0,84.0,84.0,82.75636364080256,0.31114843487739563,2.986599664991625
16,83.08,83.08,83.08,82.82909090576172,0.3100196123123169,2.9815745393634843
17,83.19,83.19,83.19,82.9927272660689,0.30911871790885925,2.957286432160804
18,82.27,82.27,82.27,82.93454545787465,0.3085838556289673,2.97571189279732
19,82.53,82.53,82.53,83.18727272505326,0.30792638659477234,2.9648241206030153
20,83.61,83.61,83.61,83.03636363192471,0.307516872882843,2.979899497487437
21,83.19,83.19,83.19,83.30181817626953,0.3070351183414459,2.9815745393634843
22,83.4,83.4,83.4,83.26545454656427,0.30675196647644043,2.9648241206030153
23,84.41,84.41,84.41,83.38909090354225,0.3065425753593445,2.976549413735343
24,83.95,83.95,83.95,83.41272727494673,0.3064870536327362,2.970686767169179
24,-1.0,14.0,14.74,13.538181817904386,0.0,2.970686767169179
25,-1.0,14.0,14.7,13.54181818223433,0.0,2.970686767169179
26,-1.0,13.92,14.62,13.447272727411443,0.0,2.970686767169179
27,-1.0,14.09,14.82,13.58727272713401,0.0,2.970686767169179
28,-1.0,14.14,14.78,13.710909090909091,0.0,2.970686767169179
29,-1.0,14.14,14.8,13.73090909090909,0.0,2.970686767169179
30,-1.0,14.17,14.78,13.749090909645775,0.0,2.970686767169179
31,-1.0,14.19,14.82,13.747272726717862,0.0,2.970686767169179
32,-1.0,14.16,14.88,13.769090909229625,0.0,2.970686767169179
33,-1.0,14.18,14.86,13.74727272713401,0.0,2.970686767169179
34,-1.0,14.17,14.88,13.740000000277433,0.0,2.970686767169179
35,-1.0,14.16,14.88,13.725454545523904,0.0,2.970686767169179
36,-1.0,14.14,14.92,13.719999999167703,0.0,2.970686767169179
37,-1.0,14.1,14.92,13.705454545593263,0.0,2.970686767169179
38,-1.0,14.08,14.96,13.69636363553134,0.0,2.970686767169179
39,-1.0,14.09,14.92,13.690909090492942,0.0,2.970686767169179
40,-1.0,14.06,14.94,13.69818181776567,0.0,2.970686767169179
41,-1.0,14.05,14.92,13.692727273282138,0.0,2.970686767169179
42,-1.0,14.04,14.9,13.696363636363637,0.0,2.970686767169179
43,-1.0,14.04,14.94,13.689090909645774,0.0,2.970686767169179
44,-1.0,14.02,14.94,13.692727272311124,0.0,2.970686767169179
45,-1.0,14.01,14.92,13.70363636377508,0.0,2.970686767169179
46,-1.0,14.04,14.9,13.700000000416148,0.0,2.970686767169179
47,-1.0,14.01,14.84,13.690909091463956,0.0,2.970686767169179
48,-1.0,14.02,14.78,13.70545454600941,0.0,2.970686767169179
49,-1.0,14.07,14.78,13.694545453990589,0.0,2.970686767169179
