epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,79.77,79.77,79.77,49.532727277166195,2.298007011413574,33.618090452261306
1,85.23,85.23,85.23,82.66909090354225,1.344498634338379,12.010887772194305
2,82.96,82.96,82.96,83.68909091131037,0.8945916891098022,4.050251256281407
3,82.81,82.81,82.81,82.73090908647018,0.6596150398254395,3.512562814070352
4,83.7,83.7,83.7,82.98909090798118,0.523085355758667,3.2872696817420435
5,83.33,83.33,83.33,83.01090908647016,0.4440634250640869,3.1608040201005023
6,83.93,83.93,83.93,83.22545454656428,0.3953177034854889,3.0862646566164154
7,84.63,84.63,84.63,83.15454545232599,0.3662165701389313,3.0418760469011725
8,84.13,84.13,84.13,83.55454545343572,0.3482164740562439,3.0100502512562812
9,83.89,83.89,83.89,83.52727272616299,0.3354635536670685,3.003350083752094
10,83.62,83.62,83.62,83.48909091020064,0.3267342746257782,2.9472361809045227
11,84.1,84.1,84.1,83.31818181596236,0.3210408389568329,2.9438860971524288
12,84.16,84.16,84.16,83.71818182040128,0.316910982131958,2.942211055276382
13,84.05,84.05,84.05,83.64727273060191,0.31400471925735474,2.9279731993299833
14,84.39,84.39,84.39,83.59636363414418,0.31208986043930054,2.9229480737018427
15,84.24,84.24,84.24,83.86181818181818,0.31099599599838257,2.9120603015075375
16,84.6,84.6,84.6,83.57272726717862,0.31011512875556946,2.9179229480737017
17,84.35,84.35,84.35,83.8,0.3095090687274933,2.908710217755444
18,83.58,83.58,83.58,83.77090909090909,0.3090497851371765,2.9170854271356785
19,84.56,84.56,84.56,83.68909091131037,0.30872130393981934,2.907035175879397
20,84.36,84.36,84.36,83.88909090354225,0.30856141448020935,2.9120603015075375
21,83.45,83.45,83.45,83.93818181152344,0.30844974517822266,2.9120603015075375
22,83.75,83.75,83.75,83.98545453879616,0.3083817660808563,2.9137353433835846
23,84.8,84.8,84.8,83.88363636807529,0.3083531856536865,2.9137353433835846
24,84.48,84.48,84.48,84.07090908868963,0.3083484172821045,2.912897822445561
24,-1.0,14.51,14.34,14.541818182373047,0.0,2.912897822445561
25,-1.0,14.41,14.24,14.514545454961603,0.0,2.912897822445561
26,-1.0,14.24,13.82,14.390909091463955,0.0,2.912897822445561
27,-1.0,14.17,13.78,14.236363635947487,0.0,2.912897822445561
28,-1.0,13.85,13.7,14.121818182373048,0.0,2.912897822445561
29,-1.0,13.84,13.68,14.02,0.0,2.912897822445561
30,-1.0,13.79,13.78,13.95272727244984,0.0,2.912897822445561
31,-1.0,13.86,13.78,13.892727273282137,0.0,2.912897822445561
32,-1.0,13.72,13.62,13.898181818736683,0.0,2.912897822445561
33,-1.0,13.54,13.52,13.816363635947488,0.0,2.912897822445561
34,-1.0,13.58,13.64,13.760000000554864,0.0,2.912897822445561
35,-1.0,13.45,13.66,13.678181818736682,0.0,2.912897822445561
36,-1.0,13.27,13.54,13.57818181776567,0.0,2.912897822445561
37,-1.0,13.16,13.64,13.587272726717861,0.0,2.912897822445561
38,-1.0,13.1,13.46,13.581818181402033,0.0,2.912897822445561
39,-1.0,13.13,13.66,13.559999999167703,0.0,2.912897822445561
40,-1.0,13.3,13.72,13.638181818251176,0.0,2.912897822445561
41,-1.0,13.34,13.82,13.652727272311123,0.0,2.912897822445561
42,-1.0,13.42,13.88,13.683636364468661,0.0,2.912897822445561
43,-1.0,13.46,14.06,13.800000000554865,0.0,2.912897822445561
44,-1.0,13.61,14.22,13.921818182095615,0.0,2.912897822445561
45,-1.0,13.89,14.38,14.161818181956898,0.0,2.912897822445561
46,-1.0,14.31,14.72,14.50181818265048,0.0,2.912897822445561
47,-1.0,14.67,15.44,14.930909090909092,0.0,2.912897822445561
48,-1.0,15.18,16.28,15.59999999889027,0.0,2.912897822445561
49,-1.0,15.61,16.58,16.056363635947488,0.0,2.912897822445561
