epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,77.4,77.4,77.4,50.05818181152344,2.2970142364501953,33.6608040201005
1,84.47,84.47,84.47,80.91999999334162,1.345156192779541,12.160804020100503
2,80.62,80.62,80.62,81.4618181862571,0.8995124697685242,4.1708542713567835
3,81.29,81.29,81.29,80.17090908536044,0.6631435751914978,3.6273031825795643
4,82.29,82.29,82.29,80.6909090842507,0.5255998969078064,3.392797319932998
5,82.32,82.32,82.32,81.0818181862571,0.4435204565525055,3.224455611390285
6,80.52,80.52,80.52,81.37272726939808,0.39359939098358154,3.1624790619765495
7,83.27,83.27,83.27,81.678181821511,0.3633367419242859,3.1055276381909547
8,83.08,83.08,83.08,81.79454545121627,0.3441077768802643,3.080402010050251
9,83.58,83.58,83.58,82.10363636696556,0.3323718309402466,3.0485762144053603
10,82.99,82.99,82.99,82.29636364080255,0.3247576057910919,3.0360134003350083
11,83.88,83.88,83.88,82.43818182262073,0.3195766508579254,3.023450586264657
12,83.92,83.92,83.92,82.62363635808771,0.31613895297050476,2.9949748743718594
13,81.48,81.48,81.48,82.57454545565518,0.313462495803833,2.9715242881072026
14,83.15,83.15,83.15,82.72000000443892,0.3115490674972534,2.960636515912898
15,83.88,83.88,83.88,82.52363636807529,0.3099653124809265,2.959798994974874
16,83.9,83.9,83.9,82.73636363414417,0.3088148236274719,2.9505862646566166
17,83.81,83.81,83.81,82.80181818181818,0.3081953823566437,2.943048576214405
18,82.9,82.9,82.9,82.85818181485263,0.30762842297554016,2.9447236180904524
19,83.43,83.43,83.43,82.88909090687144,0.30722346901893616,2.949748743718593
20,83.48,83.48,83.48,82.94727272172408,0.30696606636047363,2.9522613065326633
21,83.43,83.43,83.43,82.96545454101563,0.306832492351532,2.9480737018425462
22,83.51,83.51,83.51,82.96909090465199,0.3067411780357361,2.9480737018425462
23,83.14,83.14,83.14,82.99999999889027,0.3066973388195038,2.9514237855946397
24,83.53,83.53,83.53,83.12909090576171,0.30668967962265015,2.9489112227805694
24,-1.0,9.47,9.76,9.792727272172408,0.0,2.9489112227805694
25,-1.0,25.27,25.36,13.634545453435724,0.0,2.9489112227805694
26,-1.0,79.46,78.0,52.152727272727276,0.0,2.9489112227805694
27,-1.0,84.83,84.2,81.61818181485263,0.0,2.9489112227805694
28,-1.0,87.75,86.84,85.50909090798118,0.0,2.9489112227805694
29,-1.0,89.18,88.68,88.10363636030718,0.0,2.9489112227805694
30,-1.0,90.08,89.48,89.5563636385831,0.0,2.9489112227805694
31,-1.0,90.85,90.76,90.39818181485263,0.0,2.9489112227805694
32,-1.0,91.27,90.84,90.91272726828835,0.0,2.9489112227805694
33,-1.0,89.52,89.4,91.22545454101562,0.0,2.9489112227805694
34,-1.0,91.69,91.3,91.7399999966708,0.0,2.9489112227805694
35,-1.0,92.2,91.88,92.00000000332919,0.0,2.9489112227805694
36,-1.0,90.9,90.84,92.15636363747336,0.0,2.9489112227805694
37,-1.0,92.59,92.14,92.30545454212536,0.0,2.9489112227805694
38,-1.0,92.94,92.66,92.54727273060192,0.0,2.9489112227805694
39,-1.0,92.8,91.48,92.80181817959873,0.0,2.9489112227805694
40,-1.0,92.67,92.04,92.87818182040128,0.0,2.9489112227805694
41,-1.0,93.07,92.38,93.07272727050781,0.0,2.9489112227805694
42,-1.0,92.85,92.14,93.26545454212535,0.0,2.9489112227805694
43,-1.0,93.44,92.9,93.31999999778054,0.0,2.9489112227805694
44,-1.0,93.01,92.26,93.59454545121626,0.0,2.9489112227805694
45,-1.0,92.99,92.5,93.56181818403765,0.0,2.9489112227805694
46,-1.0,93.29,92.74,93.67090908868963,0.0,2.9489112227805694
47,-1.0,93.18,92.52,93.63454545787465,0.0,2.9489112227805694
48,-1.0,93.33,93.12,93.76363636363637,0.0,2.9489112227805694
49,-1.0,93.71,93.08,93.86909090243253,0.0,2.9489112227805694
